Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
13:31:20,2095914153,11934,1378,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1098880000.0,,261026856.4267066,366274859.95402044,860389600.0,37948.0,2095855191.0,279749473.0525252,373950250.0414046,860338437.0,42079.0,48162021.0,16056311.666666666,27804351.51938884,48162011.0,3461.0,0,0,0,0,238680,27560,7055291130.595136,15545334.506367017,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5802,0,0,0,672.0,2988.0,1992.0,0.0,1
13:31:21,1650496360,11620,1410,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,231480873.991342,344412892.2328302,795205970.0,35320.0,1650436718.0,251828482.25396827,353860968.2090308,795153289.0,39311.0,94369751.0,31458555.000000004,54482644.8437016,94369694.0,2961.0,0,0,0,0,232400,28200,6910242913.302287,19175725.287316516,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5706,0,0,0,691.0,2988.0,1992.0,0.0,1
13:31:22,2039493765,12093,1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,329365473.74906206,481302634.6302603,1019162131.0,39525.0,2039434184.0,334051283.7595238,483496421.7900841,1019110564.0,44618.0,2712.0,2709.3333333333335,1.1547005383792515,2710.0,2708.0,0,0,0,0,241936,27480,7005358638.932407,16138615.71387671,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5885,0,0,0,680.0,0.0,0.0,0.0,1
13:31:23,1620144978,11978,1179,4832.0,2146.0,2416.0,1992.0,2098.0,196.2738611517809,1073.0,0.0,306.57142857142856,523.570389136888,2021333931.413962,,313471973.7415252,497318720.9633017,973689997.0,37680.0,1615089246.0,322851709.64906204,499659728.1047273,968641931.0,42320.0,82476119.0,26659496.666666668,46769100.54552498,82475228.0,2671.0,0,0,0,0,239672,23680,6998557854.787012,14529516.339015417,1992.0,3065.0,2179.125,374.34010827944513,140130.51666666663,0,0,0,0,5815,0,0,0,577.0,3187.6,2098.0,306.57142857142856,1
13:31:24,1973836701,12128,1088,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,369371537.0743257,597107997.8125948,1199571242.0,36085.0,1973791014.0,385879719.7010989,605000608.4440409,1199531241.0,39444.0,2700.0,2700.0,0.0,2700.0,2700.0,0,0,0,0,242560,21760,7221225726.896308,13261664.181458896,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5853,0,0,0,533.0,2988.0,1992.0,0.0,1
13:31:25,1149698440,12170,1162,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,234583158.62222221,385131093.4795294,743189699.0,39952.0,1149649630.0,244610508.17777777,390476947.3090446,743147465.0,43548.0,2997.0,2997.0,0.0,2997.0,2997.0,0,0,0,0,243400,23240,7164738858.966584,14209777.554464709,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5919,0,0,0,574.0,2988.0,1992.0,0.0,1
13:31:26,1411079955,11896,1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,296610987.16507936,464847712.13204086,926305347.0,37230.0,1411030124.0,298269792.4507936,465526999.61503863,926262292.0,41206.0,3088.0,3088.0,0.0,3088.0,3088.0,0,0,0,0,237920,23040,7039807141.844421,14114180.95351554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5798,0,0,0,575.0,0.0,0.0,0.0,1
13:31:27,950732122,11889,1134,4062.0,2034.0,2016.0,1992.0,1999.090909090909,10.241626291312777,976.0,0.0,203.4,407.53982763787775,2512000330.402523,,172251351.06861472,277178784.75589997,578157069.0,37451.0,950683524.0,187302636.6079365,289021807.686584,578927205.0,40731.0,64643292.0,21060619.555555552,36447505.378659755,63440116.0,2647.0,0,0,0,0,237944,22832,7323923755.599138,14414980.88937489,1992.0,2968.0,2088.0,285.13689277090685,81303.0476190476,0,0,0,0,5820,0,0,0,556.0,3088.5714285714284,1999.090909090909,203.4,1
13:31:28,670889083,11506,1211,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,122282824.0012543,196532595.60465097,391331725.0,35535.0,670836349.0,131370664.3991342,200345441.92052454,391284788.0,39061.0,39643983.0,13216131.0,22887189.467404604,39643981.0,2205.0,0,0,0,0,230144,24256,7026137629.230371,13980018.328542199,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5655,2,2,0,599.0,2988.0,1992.0,0.0,1
13:31:29,793646794,11476,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159666867.32063493,242081778.19247508,478917939.0,35483.0,793599701.0,161409661.05079365,242879117.42314968,478876461.0,39068.0,2521.0,2521.0,0.0,2521.0,2521.0,0,0,0,0,229520,21800,7354912711.317733,14693128.518670278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5664,0,0,0,544.0,0.0,0.0,0.0,1
13:31:30,614411769,11548,1142,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,94067752.4984127,134382136.8950398,300429377.0,38396.0,614361441.0,98394187.44444445,136953246.41098228,300385554.0,42189.0,2852.0,2852.0,0.0,2852.0,2852.0,0,0,0,0,230960,22840,7276512069.735209,13518932.516570156,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5711,0,0,0,569.0,2988.0,1992.0,0.0,1
13:31:31,691203889,11640,1186,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,116963713.83321123,189590510.1137029,396389773.0,37549.0,691152217.0,135487457.36305916,204362666.46572822,396345329.0,41542.0,3159.0,3159.0,0.0,3159.0,3159.0,0,0,0,0,232800,23720,7238189800.661962,14369396.219930878,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5763,0,0,0,587.0,2988.0,1992.0,0.0,1
13:31:32,1081089951,11854,1226,5442.0,2146.0,2721.0,2020.0,2195.25,324.49994497027933,1073.0,0.0,306.57142857142856,523.570389136888,2077334042.061739,,234220712.07619047,388530408.9209219,766805222.0,38345.0,1076033456.0,249974789.42222223,397613804.626207,761755981.0,41832.0,5008783.0,837067.0,2043201.0751125056,5007732.0,2724.0,0,0,0,0,237216,24656,7115045843.546671,14136241.427544625,2020.0,3093.0,2241.75,408.1413970672419,166579.4,0,1,0,0,5817,3,2,0,601.0,3266.5333333333333,2195.25,306.57142857142856,1
13:31:33,1110742531,12074,1267,1426.0,2834.0,440.0,0.0,59.41666666666666,120.39822209674848,976.0,0.0,97.72413793103448,253.758869873368,453.5250715260139,,255117133.68388277,419892615.6075709,796420655.0,40312.0,1110688076.0,264963814.21918565,426679604.45003486,797326750.0,44353.0,73031198.0,21549975.654761903,37248000.442273386,65218406.0,2660.0,0,0,0,0,241824,25720,7134246883.765261,17418024.58189753,0.0,976.0,78.8888888888889,201.9729728478696,40793.08176100628,0,0,0,0,5884,0,0,0,613.0,80.37735849056604,59.41666666666666,97.72413793103448,1
13:31:34,980719476,12282,1269,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1776000000.0,,252064070.19047618,416929005.29718643,775358712.0,41984.0,980278168.0,254877280.3809524,417975009.07119656,774924767.0,45652.0,3259.0,3259.0,0.0,3259.0,3259.0,0,0,0,0,245664,25392,7273431012.923302,15628064.182634259,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5991,2,2,0,634.0,2988.0,1992.0,0.0,1
13:31:35,924640061,12216,1166,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1776000000.0,,243421315.53333333,416313844.34882677,780438016.0,40137.0,924590974.0,255639301.06666666,427287253.6478481,780395131.0,44045.0,2664.0,2664.0,0.0,2664.0,2664.0,0,0,0,0,244320,23320,7332905780.009893,15798420.13827373,1992.0,1992.0,1992.0,0.0,0.0,0,1,0,0,5977,1,0,0,580.0,2988.0,1992.0,0.0,1
13:31:36,805596011,11924,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180556740.93650794,302462749.5041234,594182226.0,39475.0,805547007.0,188598834.784127,309552531.73928475,594139286.0,42925.0,3011.0,3011.0,0.0,3011.0,3011.0,0,0,0,0,238480,23360,7180209247.059618,14972909.27365111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5856,0,0,0,582.0,0.0,0.0,0.0,1
13:31:37,403059318,11972,1165,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2512000000.0,,94473768.46349207,154981915.2228372,297436819.0,39855.0,403008807.0,97254638.65714286,156515328.52845752,297393383.0,43688.0,3375.0,3375.0,0.0,3375.0,3375.0,0,0,0,0,239464,23336,7344919227.429162,13903716.346179528,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5896,2,2,0,582.0,2988.0,1992.0,0.0,1
13:31:38,461451480,11992,1180,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,104548190.87099567,172638420.03451186,328645806.0,39623.0,461400323.0,109515933.34285714,174937045.52255392,328600823.0,43120.0,33717073.0,11240703.0,19465106.538833044,33717072.0,2518.0,0,0,0,0,239840,23600,7295924862.498388,14000901.825632526,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5909,0,0,0,586.0,2988.0,1992.0,0.0,1
13:31:39,305334420,11870,1156,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,763368421.0526316,,77147449.04761904,128062866.9921077,241635727.0,37647.0,305284733.0,77133671.38095237,128035941.53385036,241592236.0,41279.0,3046.0,3046.0,0.0,3046.0,3046.0,0,0,0,0,237400,23120,7347737466.958318,14425719.051427247,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5869,0,0,0,578.0,2988.0,1992.0,0.0,1
13:31:40,243730440,11776,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45389658.91428571,71209946.33443525,150854609.0,38626.0,243683065.0,51293161.76190476,76958402.30072209,150814015.0,43119.0,2703.0,2701.6666666666665,0.5773502691896257,2702.0,2701.0,0,0,0,0,235520,22200,7371346903.144684,14914529.328490734,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5855,0,0,0,553.0,0.0,0.0,0.0,1
13:31:41,201375991,11822,1222,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1002999999.9999999,,47794646.111111104,81649470.88482527,156256397.0,39806.0,201323731.0,50545475.28571428,82907266.8319722,156210626.0,43759.0,3118.0,3118.0,0.0,3118.0,3118.0,0,0,0,0,236440,24440,7103893143.524705,15008790.286223106,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5870,0,0,0,609.0,2988.0,1992.0,0.0,1
13:31:42,393845736,11890,1244,4040.0,0.0,2020.0,2020.0,2020.0,0.0,0.0,0.0,0.0,0.0,767000000.0,,112316238.76190476,190296162.4670053,337239735.0,39442.0,393792059.0,113744474.90476191,190845575.74874625,337192868.0,43781.0,2936.0,2936.0,0.0,2936.0,2936.0,0,0,0,0,237800,24880,7317316751.985786,16606887.173332645,2020.0,2020.0,2020.0,0.0,0.0,0,1,0,0,5881,1,0,0,621.0,3030.0,2020.0,0.0,1
13:31:43,520559074,12206,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,168588277.05,292570229.94149745,513933771.0,37933.0,520506884.0,168812291.63333333,292739534.68102545,513887874.0,41668.0,2981.0,2981.0,0.0,2981.0,2981.0,0,0,0,0,244168,24376,7410472223.861558,16393233.478601933,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5991,2,2,0,608.0,0.0,0.0,0.0,1
13:31:44,545414772,12066,1222,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1992000000.0,,153401003.42857143,254982188.7936325,452786383.0,38643.0,545361852.0,153386288.76190475,254953362.12190312,452739885.0,42569.0,2793.0,2793.0,0.0,2793.0,2793.0,0,0,0,0,241320,24440,7329260946.093608,15718264.090228988,1992.0,1992.0,1992.0,0.0,0.0,0,1,0,0,5926,1,0,0,611.0,2988.0,1992.0,0.0,1
13:31:45,428631938,12124,1216,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,130612041.73333333,230005283.92694613,416543144.0,38079.0,428580002.0,139011005.06666666,238784362.5704462,416497818.0,41688.0,44174493.0,14727109.0,25502180.88694461,44174491.0,3418.0,0,0,0,0,242480,24320,7290410754.03014,16397315.420662122,1992.0,1992.0,1992.0,0.0,0.0,0,1,0,0,5952,1,0,0,607.0,2988.0,1992.0,0.0,1
13:31:46,313766676,12036,1168,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,103767424.4,179372500.77465847,311707335.0,38006.0,313716395.0,103753693.4,179345315.47592047,311663680.0,42011.0,2951.0,2951.0,0.0,2951.0,2951.0,0,0,0,0,240720,23360,7377014090.197882,16803202.16292512,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5931,0,0,0,584.0,2988.0,1992.0,0.0,1
13:31:47,287694101,11944,1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90271173.95238096,160155500.03692958,287687080.0,39668.0,287643264.0,95909657.33333333,166045457.9449177,287642437.0,42901.0,29680842.0,9895548.666666668,17134566.64799356,29680842.0,2902.0,0,0,0,0,238880,23320,7351128801.738933,14532632.691159617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5905,0,0,0,582.0,0.0,0.0,0.0,1
13:31:48,238067107,11896,1200,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,63855035.13333333,103912192.01031299,194934469.0,39267.0,238016092.0,63840688.13333333,103884615.1248513,194889639.0,42675.0,2812.0,2812.0,0.0,2812.0,2812.0,0,0,0,0,237920,24000,7238263390.314838,15760042.587122811,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5879,0,0,0,600.0,2988.0,1992.0,0.0,1
13:31:49,169471490,11802,1244,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1256000000.0,,50617153.333333336,87207978.71581322,156565800.0,38533.0,169417659.0,52730324.06666667,89256265.75383286,156518583.0,42105.0,3548.0,3548.0,0.0,3548.0,3548.0,0,0,0,0,236040,24880,7195882777.885745,15956107.088244345,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5843,0,0,0,621.0,2988.0,1992.0,0.0,1
13:31:50,87316792,11594,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24292552.933333334,39438975.09105967,70784797.0,38416.0,87270486.0,24279820.266666666,39413845.51969368,70744415.0,42043.0,2833.0,2833.0,0.0,2833.0,2833.0,0,0,0,0,231880,21600,7292380806.115763,13437727.522335645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5758,0,0,0,540.0,0.0,0.0,0.0,1
13:31:51,142243464,11644,1186,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,44373758.266666666,79103460.0048045,142236309.0,39835.0,142191997.0,47426640.333333336,82069046.06407806,142191812.0,43978.0,2898.0,2898.0,0.0,2898.0,2898.0,0,0,0,0,232880,23720,7204369978.214306,14149657.695356738,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5798,0,0,0,592.0,2988.0,1992.0,0.0,1
13:31:52,362785827,11702,1306,4040.0,0.0,2020.0,2020.0,2020.0,0.0,0.0,0.0,0.0,0.0,2540000000.0,,111062441.26666667,195030050.82617795,348377201.0,36357.0,362729843.0,116563330.6,199592518.05672216,348327841.0,40165.0,3474.0,3472.6666666666665,0.5773502691896257,3473.0,3472.0,0,0,0,0,234040,26120,7051698093.294066,16695216.968976218,2020.0,2020.0,2020.0,0.0,0.0,0,2,0,0,5781,2,0,0,650.0,3030.0,2020.0,0.0,1
13:31:53,590561017,11998,1238,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,187943517.13333333,330308030.01128,586779927.0,39065.0,590508031.0,192773630.2,335007522.6830113,586733447.0,43337.0,2621.0,2621.0,0.0,2621.0,2621.0,0,0,0,0,239960,24760,7208780250.6923,16809721.39808286,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5883,0,0,0,618.0,2988.0,1992.0,0.0,1
13:31:54,614547956,12231,1284,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,197326937.63333333,341712713.3802346,601624174.0,41433.0,614493667.0,198158529.21666667,342615191.0735728,601577637.0,46078.0,3392.0,3392.0,0.0,3392.0,3392.0,0,0,0,0,244696,25720,7091760291.480934,15931380.078910537,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5979,0,0,0,641.0,2988.0,1992.0,0.0,1
13:31:55,490591632,12315,1161,5828.0,4290.0,2480.0,1992.0,2145.666666666667,227.56391043689973,1073.0,0.0,476.66666666666674,565.2572423242358,1328001144.9662828,,160243665.31666666,279414111.644691,490231111.0,43113.0,485537512.0,160893340.59848484,279364539.45533395,485534136.0,47527.0,5359893.0,672247.625,1756062.8219542662,5007627.0,2585.0,0,0,0,0,246536,23384,7425427955.0043955,13836276.483852152,1992.0,3065.0,2270.818181818182,422.2251302398528,178274.06060606058,0,1,0,0,6034,1,0,0,575.0,3280.095238095238,2145.666666666667,476.66666666666674,1
13:31:56,342384919,11836,1176,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1776000000.0,,109988526.2,188394065.74441832,329545400.0,37765.0,342333729.0,109974259.53333333,188366242.02542475,329500447.0,41459.0,2941.0,2941.0,0.0,2941.0,2941.0,0,0,0,0,236720,23520,7138052409.759178,14784898.097480107,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,5817,0,0,0,588.0,2988.0,1992.0,0.0,1
13:31:57,286788853,11805,1240,1458.0,2834.0,440.0,0.0,69.42857142857143,127.04155675548508,976.0,0.0,109.0,266.16265703512954,2077.272403881382,,86803404.7002635,151083389.5035361,270516201.0,39200.0,286736078.0,88569154.59761904,152199900.77257335,270539431.0,43397.0,8213126.0,2133508.96,3888926.1491682483,7865108.0,2774.0,0,0,0,0,236368,25128,7063354670.595992,15667355.428459417,0.0,976.0,89.4166666666666,212.3932355910204,45110.88652482269,0,0,0,0,5812,0,0,0,606.0,91.3191489361702,69.42857142857143,109.0,1
13:31:58,169224456,11632,1206,11720.0,0.0,5860.0,5860.0,5860.0,0.0,0.0,0.0,0.0,0.0,8776000000.0,,56433246.0,97675199.16104722,169217355.0,38185.0,169170726.0,56418148.0,97646008.86512683,169170047.0,41947.0,2790.0,2790.0,0.0,2790.0,2790.0,0,0,0,0,232640,24120,6951219724.366506,14509661.687636087,5860.0,5860.0,5860.0,0.0,0.0,0,3,0,0,5740,3,0,0,603.0,8790.0,5860.0,0.0,1
13:31:59,102452752,12207,1237,5338.0,2834.0,2432.0,1992.0,2063.2631578947367,133.77420533008564,976.0,0.0,118.08333333333331,275.46970427075,2021334901.4128065,,29962294.104761906,53983772.02906518,100228093.0,41943.0,102374233.0,32763849.5,56778464.209467776,100302483.0,45733.0,2569719.0,114861.43478260867,343604.01583017124,1666005.0,3277.0,0,0,0,0,244408,25080,7523893296.012036,13829614.209065674,1992.0,2968.0,2087.181818181818,220.98924236968853,48836.245243128935,0,0,0,0,6036,2,2,0,608.0,3085.3953488372094,2063.2631578947367,118.08333333333331,1
13:32:00,55658197,11988,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18309409.333333336,31510251.247216724,54854035.0,42024.0,55609394.0,18295851.333333336,31483650.495292503,54811151.0,45629.0,2430.0,2430.0,0.0,2430.0,2430.0,0,0,0,0,239784,22896,7369146891.067129,13498251.420146763,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5956,2,2,0,573.0,0.0,0.0,0.0,1
13:32:01,29229684,12292,1298,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,9770102.380952382,16847236.594716873,29221959.0,40990.0,29174560.0,9755450.0,16817232.764261488,29174314.0,45955.0,3091.0,3020.3333333333335,60.33517492585344,3090.0,2985.0,0,0,0,0,245840,25960,7788226281.26404,15490548.434077976,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,6123,0,0,0,648.0,2988.0,1992.0,0.0,1
13:32:02,241861105,12320,1267,4088.0,0.0,2044.0,1992.0,2026.6666666666667,30.02221399786054,0.0,0.0,0.0,0.0,1256009339.9191737,,77087409.11428571,135263709.10985377,239607756.0,41458.0,241698378.0,79919499.33333333,137989376.66887817,239454013.0,46196.0,14185.0,5925.25,4854.571067560964,13172.0,3173.0,0,0,0,0,246448,25448,7518736351.658003,15522603.136892404,1992.0,2044.0,2003.5555555555557,22.92984469589313,525.7777777777778,0,0,0,0,6102,2,2,0,632.0,3001.0,2026.6666666666667,0.0,1
13:32:03,612722376,12614,1246,7968.0,0.0,3984.0,3984.0,3984.0,0.0,0.0,0.0,0.0,0.0,2757333333.333333,,204044722.53333333,353508109.58469784,612713805.0,41279.0,612669905.0,204030507.53333333,353479606.6996489,612668354.0,45708.0,2804.0,2804.0,0.0,2804.0,2804.0,0,0,0,0,252280,24920,7373219456.154325,15994528.404639896,3984.0,3984.0,3984.0,0.0,0.0,0,2,0,0,6162,2,0,0,623.0,5976.0,3984.0,0.0,1
13:32:04,627008554,12804,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,208095723.06666666,359873543.2509959,623980789.0,43956.0,626952699.0,208080090.06666666,359843086.2758574,623931493.0,47925.0,2913.0,2913.0,0.0,2913.0,2913.0,0,0,0,0,256080,26400,7491501942.610347,18772036.095989637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6262,0,0,0,660.0,0.0,0.0,0.0,1
13:32:05,444426167,12734,1208,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,1501333333.3333333,,147107743.06666666,254564655.29230055,442366151.0,42793.0,444374738.0,147093469.06666666,254536665.18694505,442321194.0,46688.0,3011.0,3011.0,0.0,3011.0,3011.0,0,0,0,0,254728,24232,7732003346.059843,16516049.897831343,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,6239,4,4,0,607.0,2988.0,1992.0,0.0,1
13:32:06,319114076,12686,1266,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,105870677.6,183318461.00493422,318290055.0,40062.0,319060740.0,105855986.26666667,183289711.79457694,318243740.0,44093.0,3320.0,3320.0,0.0,3320.0,3320.0,0,0,0,0,253720,25320,7997405119.914362,17890454.624040414,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,6248,0,0,0,633.0,2988.0,1992.0,0.0,1
13:32:07,255230899,12880,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85105625.0,147327956.47503045,255223887.0,43587.0,255174177.0,85089446.33333333,147296993.76527554,255173364.0,47184.0,2894.0,2894.0,0.0,2894.0,2894.0,0,0,0,0,257600,26400,7852779908.421349,16629673.286621738,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6346,0,0,0,660.0,0.0,0.0,0.0,1
13:32:08,173063727,12334,1180,3984.0,0.0,1992.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,2021333333.3333333,,57716277.0,99888440.4859099,173055973.0,43173.0,173014654.0,57703710.666666664,99861606.1132003,173013961.0,48297.0,2763.0,2763.0,0.0,2763.0,2763.0,0,0,0,0,246680,23600,7391999242.620893,15320978.874991551,1992.0,1992.0,1992.0,0.0,0.0,0,0,0,0,6090,0,0,0,590.0,2988.0,1992.0,0.0,1
13:32:09,134075962,12637,1301,10132.0,4290.0,4564.0,3984.0,4164.333333333333,267.40617159306663,1073.0,0.0,476.66666666666674,565.2572423242358,4013334323.863594,,39760433.06666667,71659645.18372373,132557379.0,44324.0,129016395.0,41795366.28030303,73222775.07995626,128998874.0,49185.0,6518262.0,817118.125,1771899.3089551788,5007669.0,2670.0,0,0,0,0,252976,26184,7709814862.587415,15484169.07663204,3984.0,5057.0,4277.363636363636,430.0866518953224,184974.52813852817,0,0,0,0,6259,0,0,0,644.0,6283.333333333334,4164.333333333333,476.66666666666674,1
13:32:10,43513662,12230,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14532585.333333334,25093494.749809135,43506589.0,42645.0,43459560.0,14517664.0,25064097.61054881,43459191.0,46738.0,3015.0,3015.0,0.0,3015.0,3015.0,0,0,0,0,244600,25160,7409167162.046081,16273249.331265407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6081,0,0,0,629.0,0.0,0.0,0.0,1
13:32:11,35029389,12252,1140,7736.0,0.0,3868.0,3868.0,3868.0,0.0,0.0,0.0,0.0,0.0,4172000000.0,,11704370.333333334,20195628.64967926,35023024.0,42462.0,34979728.0,11690438.666666668,20168706.284862105,34979254.0,45857.0,2780.0,2780.0,0.0,2780.0,2780.0,0,0,0,0,245040,22800,7596779842.980284,14618749.983568212,3868.0,3868.0,3868.0,0.0,0.0,0,0,0,0,6093,0,0,0,570.0,5802.0,3868.0,0.0,1
13:32:12,231461170,12390,1329,5782.0,4290.0,2482.0,2020.0,2165.1666666666665,215.0200131629753,1073.0,0.0,476.66666666666674,565.2572423242358,1312000933.6844144,,71603978.40714285,126275701.01053241,227689385.0,40605.0,226400077.0,71398131.29090908,125534636.84549136,224089517.0,45297.0,6463395.0,810570.7083333334,1770769.5892256512,5008081.0,3014.0,0,0,0,0,247960,26704,7571044145.034248,17555431.872180022,2020.0,3093.0,2294.181818181818,420.23866647006287,176600.5367965368,0,3,0,0,6122,3,0,0,659.0,3317.2380952380954,2165.1666666666665,476.66666666666674,1
13:32:13,637615675,12630,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,211433533.4,366386916.773605,636454545.0,42189.0,637559384.0,211417959.73333332,366356445.2363492,636405373.0,46408.0,3446.0,3446.0,0.0,3446.0,3446.0,0,0,0,0,252600,25800,7425719730.131427,15522127.61611174,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6176,0,0,0,645.0,0.0,0.0,0.0,1
